Site.name,Site.ID,Site.Code,Depth,Reef.type,Photo Name,Anemone,Corallimorph,Bare rock,Acropora,Bleached Acropora,Bleached Coral,Colourful bleaching,Coral,Sponge,Halimeda,Other Algae,Turf,Crustose coralline algae,Rubble,Sand,Soft Coral,Dead Standing Coral,Other live,Diseased coral,Shadow,Tape,Wand,Sum.excl.TWS
Kurethi outside,KO,2022_KO_10m,10m,Outer,KO_10m_Rep1_04.jpg,0,0,36,0,0,0,0,40,0,0,0,0,20,0,0,0,4,0,0,16.7,0,0,100
Kurethi outside,KO,2022_KO_10m,10m,Outer,KO_10m_Rep1_05.jpg,0,0,43.3,0,0,0,0,13.3,10,0,0,0,33.3,0,0,0,0,0,0,0,0,0,100
Kurethi outside,KO,2022_KO_10m,10m,Outer,KO_10m_Rep1_06.jpg,0,0,34.5,0,0,0,0,27.6,6.9,3.4,0,0,27.6,0,0,0,0,0,0,3.3,0,0,100
Kurethi outside,KO,2022_KO_10m,10m,Outer,KO_10m_Rep1_07.jpg,0,0,48.3,0,0,0,0,13.8,0,10.3,0,0,27.6,0,0,0,0,0,0,3.3,0,0,100
Kurethi outside,KO,2022_KO_10m,10m,Outer,KO_10m_Rep1_08.jpg,0,0,44.8,0,0,0,0,10.3,0,0,0,0,44.8,0,0,0,0,0,0,0,3.3,0,100
Kurethi outside,KO,2022_KO_10m,10m,Outer,KO_10m_Rep1_09.jpg,0,0,78.6,0,0,0,0,0,0,0,0,0,3.6,17.9,0,0,0,0,0,3.3,3.3,0,100
Kurethi outside,KO,2022_KO_10m,10m,Outer,KO_10m_Rep1_10.jpg,0,0,33.3,14.8,0,0,0,18.5,7.4,3.7,0,0,14.8,0,0,0,7.4,0,0,6.7,3.3,0,100
Kurethi outside,KO,2022_KO_10m,10m,Outer,KO_10m_Rep2_01.jpg,0,0,80,0,0,0,0,0,3.3,0,0,0,13.3,3.3,0,0,0,0,0,0,0,0,100
Kurethi outside,KO,2022_KO_10m,10m,Outer,KO_10m_Rep2_02.jpg,0,0,75.9,10.3,0,0,0,6.9,6.9,0,0,0,0,0,0,0,0,0,0,0,3.3,0,100
Kurethi outside,KO,2022_KO_10m,10m,Outer,KO_10m_Rep2_03.jpg,0,0,73.3,0,0,0,0,3.3,16.7,0,0,0,6.7,0,0,0,0,0,0,0,0,0,100
Kurethi outside,KO,2022_KO_10m,10m,Outer,KO_10m_Rep2_04.jpg,0,0,63.3,0,0,0,0,0,0,0,0,0,36.7,0,0,0,0,0,0,0,0,0,100
Kurethi outside,KO,2022_KO_10m,10m,Outer,KO_10m_Rep2_05.jpg,0,0,53.6,0,0,0,0,10.7,10.7,0,0,0,21.4,0,0,0,3.6,0,0,3.3,3.3,0,100
Kurethi outside,KO,2022_KO_10m,10m,Outer,KO_10m_Rep2_06.jpg,0,0,66.7,0,0,0,0,16.7,0,0,0,0,16.7,0,0,0,0,0,0,0,0,0,100
Kurethi outside,KO,2022_KO_10m,10m,Outer,KO_10m_Rep2_07.jpg,0,0,66.7,0,0,0,0,6.7,6.7,0,0,0,20,0,0,0,0,0,0,0,0,0,100
Kurethi outside,KO,2022_KO_10m,10m,Outer,KO_10m_Rep2_08.jpg,0,0,56.7,0,0,0,0,26.7,6.7,0,0,0,6.7,3.3,0,0,0,0,0,0,0,0,100
Kurethi outside,KO,2022_KO_10m,10m,Outer,KO_10m_Rep2_09.jpg,0,0,16.7,0,0,0,0,12.5,8.3,20.8,0,0,41.7,0,0,0,0,0,0,16.7,3.3,0,100
Kurethi outside,KO,2022_KO_10m,10m,Outer,KO_10m_Rep2_10.jpg,0,0,53.3,0,0,0,0,3.3,26.7,0,0,0,16.7,0,0,0,0,0,0,0,0,0,100
Kurethi outside,KO,2022_KO_15m,15m,Outer,KO_15m_Rep1_01.jpg,0,0,37.9,3.4,0,0,0,10.3,24.1,3.4,0,0,17.2,0,0,0,3.4,0,0,0,3.3,0,100
Kurethi outside,KO,2022_KO_15m,15m,Outer,KO_15m_Rep1_02.jpg,0,0,36,8,0,0,0,8,20,0,0,0,16,0,4,0,8,0,0,13.3,3.3,0,100
Kurethi outside,KO,2022_KO_15m,15m,Outer,KO_15m_Rep1_03.jpg,0,0,56.7,3.3,0,0,0,13.3,3.3,6.7,0,0,6.7,6.7,0,0,3.3,0,0,0,0,0,100
Kurethi outside,KO,2022_KO_15m,15m,Outer,KO_15m_Rep1_04.jpg,0,0,6.7,3.3,0,0,0,6.7,6.7,60,0,0,3.3,6.7,0,0,3.3,3.3,0,0,0,0,100
Kurethi outside,KO,2022_KO_15m,15m,Outer,KO_15m_Rep1_05.jpg,0,0,50,0,0,0,0,16.7,13.3,10,0,0,3.3,6.7,0,0,0,0,0,0,0,0,100
Kurethi outside,KO,2022_KO_15m,15m,Outer,KO_15m_Rep1_06.jpg,0,0,50,0,0,0,0,31.8,0,18.2,0,0,0,0,0,0,0,0,0,20,6.7,0,100
Kurethi outside,KO,2022_KO_15m,15m,Outer,KO_15m_Rep1_07.jpg,0,0,25,0,0,0,0,60.7,7.1,7.1,0,0,0,0,0,0,0,0,0,6.7,0,0,100
Kurethi outside,KO,2022_KO_15m,15m,Outer,KO_15m_Rep1_08.jpg,0,0,44.8,0,0,0,0,0,31,3.4,0,0,13.8,3.4,0,0,3.4,0,0,0,3.3,0,100
Kurethi outside,KO,2022_KO_15m,15m,Outer,KO_15m_Rep1_09.jpg,0,0,40.7,3.7,0,0,0,14.8,7.4,3.7,0,0,29.6,0,0,0,0,0,0,10,0,0,100
Kurethi outside,KO,2022_KO_15m,15m,Outer,KO_15m_Rep1_10.jpg,0,0,33.3,16.7,0,0,0,20,3.3,6.7,0,0,10,0,3.3,0,6.7,0,0,0,0,0,100
Kurethi outside,KO,2022_KO_15m,15m,Outer,KO_15m_Rep2_01.jpg,0,0,18.5,0,0,0,0,11.1,11.1,33.3,0,0,18.5,7.4,0,0,0,0,0,6.7,3.3,0,100
Kurethi outside,KO,2022_KO_15m,15m,Outer,KO_15m_Rep2_02.jpg,0,0,22.2,0,0,0,0,37,18.5,3.7,0,0,14.8,3.7,0,0,0,0,0,6.7,3.3,0,100
Kurethi outside,KO,2022_KO_15m,15m,Outer,KO_15m_Rep2_03.jpg,0,0,27.6,0,0,0,0,27.6,10.3,6.9,0,0,27.6,0,0,0,0,0,0,3.3,0,0,100
Kurethi outside,KO,2022_KO_15m,15m,Outer,KO_15m_Rep2_04.jpg,0,0,23.3,0,0,0,0,23.3,20,20,0,0,13.3,0,0,0,0,0,0,0,0,0,100
Kurethi outside,KO,2022_KO_15m,15m,Outer,KO_15m_Rep2_05.jpg,0,0,32.1,0,0,0,0,14.3,21.4,0,0,0,32.1,0,0,0,0,0,0,0,6.7,0,100
Kurethi outside,KO,2022_KO_15m,15m,Outer,KO_15m_Rep2_06.jpg,0,0,56.7,0,0,0,0,0,23.3,0,0,0,16.7,0,0,0,3.3,0,0,0,0,0,100
Kurethi outside,KO,2022_KO_15m,15m,Outer,KO_15m_Rep2_07.jpg,0,0,69.2,0,0,0,0,11.5,15.4,0,0,0,3.8,0,0,0,0,0,0,10,3.3,0,100
Kurethi outside,KO,2022_KO_15m,15m,Outer,KO_15m_Rep2_08.jpg,0,0,37.9,0,0,0,0,6.9,6.9,20.7,0,0,0,27.6,0,0,0,0,0,3.3,0,0,100
Kurethi outside,KO,2022_KO_15m,15m,Outer,KO_15m_Rep2_09.jpg,0,0,50,14.3,0,0,0,14.3,3.6,0,0,0,17.9,0,0,0,0,0,0,6.7,0,0,100
Kurethi outside,KO,2022_KO_15m,15m,Outer,KO_15m_Rep2_10.jpg,0,0,43.3,0,0,0,0,6.7,33.3,10,0,0,3.3,3.3,0,0,0,0,0,0,0,0,100
Laamafaruhaa,LF,2022_LF_10m,10m,Thila,LF_10m_Rep1_01.jpg,0,0,17.2,0,0,0,0,27.6,3.4,0,0,0,0,34.5,6.9,10.3,0,0,0,3.3,0,0,100
Laamafaruhaa,LF,2022_LF_10m,10m,Thila,LF_10m_Rep1_02.jpg,0,0,33.3,0,0,0,0,22.2,3.7,0,0,0,0,37,3.7,0,0,0,0,10,0,0,100
Laamafaruhaa,LF,2022_LF_10m,10m,Thila,LF_10m_Rep1_03.jpg,0,0,36.7,0,0,0,0,50,3.3,0,0,0,0,10,0,0,0,0,0,0,0,0,100
Laamafaruhaa,LF,2022_LF_10m,10m,Thila,LF_10m_Rep1_04.jpg,0,0,50,10,0,0,0,6.7,20,0,0,3.3,0,10,0,0,0,0,0,0,0,0,100
Laamafaruhaa,LF,2022_LF_10m,10m,Thila,LF_10m_Rep1_05.jpg,0,0,46.7,3.3,0,0,0,10,33.3,0,0,0,0,6.7,0,0,0,0,0,0,0,0,100
Laamafaruhaa,LF,2022_LF_10m,10m,Thila,LF_10m_Rep1_06.jpg,0,0,63.3,6.7,0,0,0,10,10,0,0,0,6.7,3.3,0,0,0,0,0,0,0,0,100
Laamafaruhaa,LF,2022_LF_10m,10m,Thila,LF_10m_Rep1_07.jpg,0,0,28.6,0,0,0,0,0,3.6,0,0,0,0,64.3,3.6,0,0,0,0,6.7,0,0,100
Laamafaruhaa,LF,2022_LF_10m,10m,Thila,LF_10m_Rep1_08.jpg,0,0,36.7,10,6.7,0,0,26.7,6.7,0,0,0,0,3.3,0,0,10,0,0,0,0,0,100
Laamafaruhaa,LF,2022_LF_10m,10m,Thila,LF_10m_Rep1_09.jpg,0,0,20,10,0,0,0,36.7,6.7,0,0,0,3.3,23.3,0,0,0,0,0,0,0,0,100
Laamafaruhaa,LF,2022_LF_10m,10m,Thila,LF_10m_Rep1_10.jpg,0,0,13.3,0,0,0,0,76.7,0,0,0,0,6.7,3.3,0,0,0,0,0,0,0,0,100
Laamafaruhaa,LF,2022_LF_10m,10m,Thila,LF_10m_Rep2_01.jpg,0,0,0,0,0,0,0,37.9,0,0,0,0,0,58.6,0,0,3.4,0,0,0,3.3,0,100
Laamafaruhaa,LF,2022_LF_10m,10m,Thila,LF_10m_Rep2_02.jpg,0,0,6.7,0,0,0,0,20,16.7,0,0,0,6.7,50,0,0,0,0,0,0,0,0,100
Laamafaruhaa,LF,2022_LF_10m,10m,Thila,LF_10m_Rep2_03.jpg,0,0,0,0,0,0,0,6.7,0,0,0,0,0,93.3,0,0,0,0,0,0,0,0,100
Laamafaruhaa,LF,2022_LF_10m,10m,Thila,LF_10m_Rep2_04.jpg,0,0,46.7,0,3.3,0,0,26.7,6.7,0,0,0,0,16.7,0,0,0,0,0,0,0,0,100
Laamafaruhaa,LF,2022_LF_10m,10m,Thila,LF_10m_Rep2_05.jpg,0,0,10.7,0,0,0,0,60.7,10.7,0,0,0,10.7,3.6,3.6,0,0,0,0,0,6.7,0,100
Laamafaruhaa,LF,2022_LF_10m,10m,Thila,LF_10m_Rep2_06.jpg,0,0,16.7,3.3,0,0,0,20,0,0,0,0,0,60,0,0,0,0,0,0,0,0,100
Laamafaruhaa,LF,2022_LF_10m,10m,Thila,LF_10m_Rep2_07.jpg,0,0,0,0,0,0,0,3.3,0,0,66.7,0,0,30,0,0,0,0,0,0,0,0,100
Laamafaruhaa,LF,2022_LF_10m,10m,Thila,LF_10m_Rep2_08.jpg,0,0,13.3,0,0,0,0,3.3,0,0,0,0,0,83.3,0,0,0,0,0,0,0,0,100
Laamafaruhaa,LF,2022_LF_10m,10m,Thila,LF_10m_Rep2_09.jpg,0,0,16.7,0,0,0,0,6.7,0,0,0,0,0,73.3,0,0,3.3,0,0,0,0,0,100
Laamafaruhaa,LF,2022_LF_10m,10m,Thila,LF_10m_Rep2_10.jpg,0,0,20,0,0,0,0,10,10,0,0,0,0,40,0,0,20,0,0,0,0,0,100
Laamafaruhaa,LF,2022_LF_5m,5m,Thila,LF_5m_Rep1_01.jpg,0,0,40,0,0,0,0,13.3,13.3,0,0,0,0,23.3,0,0,10,0,0,0,0,0,100
Laamafaruhaa,LF,2022_LF_5m,5m,Thila,LF_5m_Rep1_02.jpg,0,0,3.3,0,0,0,0,16.7,16.7,0,0,0,0,20,0,0,43.3,0,0,0,0,0,100
Laamafaruhaa,LF,2022_LF_5m,5m,Thila,LF_5m_Rep1_03.jpg,0,0,37.9,0,0,0,0,62.1,0,0,0,0,0,0,0,0,0,0,0,3.3,0,0,100
Laamafaruhaa,LF,2022_LF_5m,5m,Thila,LF_5m_Rep1_04.jpg,0,0,86.7,0,0,0,0,10,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,100
Laamafaruhaa,LF,2022_LF_5m,5m,Thila,LF_5m_Rep1_05.jpg,0,0,13.3,0,0,0,0,50,0,0,0,3.3,0,23.3,0,0,6.7,3.3,0,0,0,0,100
Laamafaruhaa,LF,2022_LF_5m,5m,Thila,LF_5m_Rep1_06.jpg,0,0,31,0,0,0,0,13.8,6.9,0,0,0,0,44.8,0,0,0,3.4,0,0,3.3,0,100
Laamafaruhaa,LF,2022_LF_5m,5m,Thila,LF_5m_Rep1_07.jpg,0,0,72.4,0,0,0,0,13.8,0,0,0,0,0,13.8,0,0,0,0,0,0,3.3,0,100
Laamafaruhaa,LF,2022_LF_5m,5m,Thila,LF_5m_Rep1_08.jpg,0,0,6.7,0,0,0,0,13.3,0,0,0,0,0,80,0,0,0,0,0,0,0,0,100
Laamafaruhaa,LF,2022_LF_5m,5m,Thila,LF_5m_Rep1_09.jpg,0,0,3.7,0,0,0,0,81.5,0,0,0,0,0,0,7.4,0,7.4,0,0,10,0,0,100
Laamafaruhaa,LF,2022_LF_5m,5m,Thila,LF_5m_Rep1_10.jpg,0,0,20,0,0,0,0,40,0,0,0,0,0,30,0,0,10,0,0,0,0,0,100
Laamafaruhaa,LF,2022_LF_5m,5m,Thila,LF_5m_Rep2_01.jpg,0,0,31,0,0,0,0,20.7,0,0,0,0,0,37.9,0,0,10.3,0,0,0,3.3,0,100
Laamafaruhaa,LF,2022_LF_5m,5m,Thila,LF_5m_Rep2_02.jpg,0,0,26.7,0,0,0,0,46.7,0,0,0,0,0,23.3,0,0,3.3,0,0,0,0,0,100
Laamafaruhaa,LF,2022_LF_5m,5m,Thila,LF_5m_Rep2_03.jpg,0,0,40,0,0,0,0,53.3,3.3,0,0,0,0,3.3,0,0,0,0,0,0,0,0,100
Laamafaruhaa,LF,2022_LF_5m,5m,Thila,LF_5m_Rep2_04.jpg,0,0,34.5,0,0,0,0,3.4,0,0,0,0,0,58.6,0,0,3.4,0,0,3.3,0,0,100
Laamafaruhaa,LF,2022_LF_5m,5m,Thila,LF_5m_Rep2_05.jpg,0,0,33.3,0,0,0,0,16.7,0,0,0,0,0,33.3,0,0,13.3,3.3,0,0,0,0,100
Laamafaruhaa,LF,2022_LF_5m,5m,Thila,LF_5m_Rep2_06.jpg,0,0,20,0,0,0,0,30,0,0,0,26.7,0,3.3,0,0,20,0,0,0,0,0,100
Laamafaruhaa,LF,2022_LF_5m,5m,Thila,LF_5m_Rep2_07.jpg,0,0,36.7,0,0,0,0,6.7,3.3,0,0,0,0,53.3,0,0,0,0,0,0,0,0,100
Laamafaruhaa,LF,2022_LF_5m,5m,Thila,LF_5m_Rep2_08.jpg,0,0,13.3,0,0,0,0,13.3,0,0,0,0,0,70,0,0,0,3.3,0,0,0,0,100
Laamafaruhaa,LF,2022_LF_5m,5m,Thila,LF_5m_Rep2_09.jpg,0,0,40,0,0,0,0,16.7,3.3,0,0,0,0,26.7,0,0,13.3,0,0,0,0,0,100
Laamafaruhaa,LF,2022_LF_5m,5m,Thila,LF_5m_Rep2_10.jpg,0,0,23.3,0,0,0,0,13.3,3.3,0,0,13.3,0,46.7,0,0,0,0,0,0,0,0,100
Maabaidhoo inside,MBI,2022_MBI_10m,10m,Inner,MBI_10m_Rep1_01.jpg,0,0,13.3,13.3,0,0,0,23.3,0,0,0,0,0,46.7,3.3,0,0,0,0,0,0,0,100
Maabaidhoo inside,MBI,2022_MBI_10m,10m,Inner,MBI_10m_Rep1_02.jpg,0,0,23.3,0,0,0,0,23.3,3.3,0,0,0,0,50,0,0,0,0,0,0,0,0,100
Maabaidhoo inside,MBI,2022_MBI_10m,10m,Inner,MBI_10m_Rep1_03.jpg,0,0,50,3.3,0,0,0,13.3,23.3,0,0,0,3.3,0,0,0,0,0,6.7,0,0,0,100
Maabaidhoo inside,MBI,2022_MBI_10m,10m,Inner,MBI_10m_Rep1_04.jpg,0,0,44.4,0,3.7,0,0,29.6,22.2,0,0,0,0,0,0,0,0,0,0,6.7,3.3,0,100
Maabaidhoo inside,MBI,2022_MBI_10m,10m,Inner,MBI_10m_Rep1_05.jpg,0,0,23.3,0,16.7,0,0,20,20,0,0,0,0,6.7,13.3,0,0,0,0,0,0,0,100
Maabaidhoo inside,MBI,2022_MBI_10m,10m,Inner,MBI_10m_Rep1_06.jpg,0,0,48,8,8,0,0,36,0,0,0,0,0,0,0,0,0,0,0,13.3,3.3,0,100
Maabaidhoo inside,MBI,2022_MBI_10m,10m,Inner,MBI_10m_Rep1_07.jpg,0,0,51.9,0,0,0,0,25.9,22.2,0,0,0,0,0,0,0,0,0,0,10,0,0,100
Maabaidhoo inside,MBI,2022_MBI_10m,10m,Inner,MBI_10m_Rep1_08.jpg,0,0,79.2,0,0,4.2,0,4.2,12.5,0,0,0,0,0,0,0,0,0,0,20,0,0,100
Maabaidhoo inside,MBI,2022_MBI_10m,10m,Inner,MBI_10m_Rep1_09.jpg,0,0,56,0,0,0,0,24,4,0,0,0,0,16,0,0,0,0,0,16.7,0,0,100
Maabaidhoo inside,MBI,2022_MBI_10m,10m,Inner,MBI_10m_Rep1_10.jpg,0,0,46.4,3.6,0,0,0,14.3,35.7,0,0,0,0,0,0,0,0,0,0,3.3,3.3,0,100
Maabaidhoo inside,MBI,2022_MBI_10m,10m,Inner,MBI_10m_Rep2_01.jpg,0,0,6.9,6.9,34.5,0,0,48.3,3.4,0,0,0,0,0,0,0,0,0,0,3.3,0,0,100
Maabaidhoo inside,MBI,2022_MBI_10m,10m,Inner,MBI_10m_Rep2_02.jpg,0,0,36.7,10,3.3,0,0,30,3.3,0,0,0,0,6.7,6.7,3.3,0,0,0,0,0,0,100
Maabaidhoo inside,MBI,2022_MBI_10m,10m,Inner,MBI_10m_Rep2_03.jpg,0,0,10.3,6.9,10.3,0,0,48.3,10.3,0,0,0,0,0,0,0,13.8,0,0,0,3.3,0,100
Maabaidhoo inside,MBI,2022_MBI_10m,10m,Inner,MBI_10m_Rep2_04.jpg,0,0,14.3,0,0,0,0,0,0,0,0,0,0,85.7,0,0,0,0,0,0,6.7,0,100
Maabaidhoo inside,MBI,2022_MBI_10m,10m,Inner,MBI_10m_Rep2_05.jpg,0,0,30,0,0,0,0,40,6.7,0,0,0,0,23.3,0,0,0,0,0,0,0,0,100
Maabaidhoo inside,MBI,2022_MBI_10m,10m,Inner,MBI_10m_Rep2_06.jpg,0,0,36.7,0,0,0,0,3.3,0,0,0,0,0,53.3,3.3,0,3.3,0,0,0,0,0,100
Maabaidhoo inside,MBI,2022_MBI_10m,10m,Inner,MBI_10m_Rep2_07.jpg,0,0,16.7,3.3,0,0,0,33.3,3.3,0,0,0,0,30,0,0,13.3,0,0,0,0,0,100
Maabaidhoo inside,MBI,2022_MBI_10m,10m,Inner,MBI_10m_Rep2_08.jpg,0,0,13.3,26.7,3.3,0,0,33.3,3.3,0,0,0,0,13.3,6.7,0,0,0,0,0,0,0,100
Maabaidhoo inside,MBI,2022_MBI_10m,10m,Inner,MBI_10m_Rep2_09.jpg,0,0,20,6.7,0,0,0,3.3,0,0,0,3.3,0,63.3,0,0,3.3,0,0,0,0,0,100
Maabaidhoo inside,MBI,2022_MBI_10m,10m,Inner,MBI_10m_Rep2_10.jpg,0,0,26.7,10,0,0,0,23.3,10,0,0,0,0,16.7,13.3,0,0,0,0,0,0,0,100
Maabaidhoo inside,MBI,2022_MBI_5m,5m,Inner,MBI_5m_Rep1_01.jpg,0,0,56.7,0,3.3,0,0,10,0,0,0,13.3,0,16.7,0,0,0,0,0,0,0,0,100
Maabaidhoo inside,MBI,2022_MBI_5m,5m,Inner,MBI_5m_Rep1_02.jpg,0,0,30,0,0,0,0,23.3,0,0,0,16.7,0,30,0,0,0,0,0,0,0,0,100
Maabaidhoo inside,MBI,2022_MBI_5m,5m,Inner,MBI_5m_Rep1_03.jpg,0,0,56.7,0,3.3,3.3,0,30,3.3,0,0,0,0,3.3,0,0,0,0,0,0,0,0,100
Maabaidhoo inside,MBI,2022_MBI_5m,5m,Inner,MBI_5m_Rep1_04.jpg,0,0,42.9,3.6,3.6,0,0,14.3,25,0,0,7.1,0,3.6,0,0,0,0,0,6.7,0,0,100
Maabaidhoo inside,MBI,2022_MBI_5m,5m,Inner,MBI_5m_Rep1_05.jpg,0,0,65.5,0,0,3.4,0,10.3,10.3,0,0,3.4,0,3.4,0,0,0,0,3.4,3.3,0,0,100
Maabaidhoo inside,MBI,2022_MBI_5m,5m,Inner,MBI_5m_Rep1_06.jpg,0,0,82.1,0,0,3.6,0,14.3,0,0,0,0,0,0,0,0,0,0,0,3.3,3.3,0,100
Maabaidhoo inside,MBI,2022_MBI_5m,5m,Inner,MBI_5m_Rep1_07.jpg,0,0,43.3,0,3.3,3.3,0,16.7,20,0,0,0,0,13.3,0,0,0,0,0,0,0,0,100
Maabaidhoo inside,MBI,2022_MBI_5m,5m,Inner,MBI_5m_Rep1_08.jpg,0,0,33.3,3.7,18.5,0,0,44.4,0,0,0,0,0,0,0,0,0,0,0,10,0,0,100
Maabaidhoo inside,MBI,2022_MBI_5m,5m,Inner,MBI_5m_Rep1_09.jpg,0,0,44.8,0,0,0,0,20.7,20.7,0,0,0,0,0,0,0,13.8,0,0,3.3,0,0,100
Maabaidhoo inside,MBI,2022_MBI_5m,5m,Inner,MBI_5m_Rep1_10.jpg,0,0,10.7,0,3.6,7.1,0,57.1,7.1,0,0,0,0,14.3,0,0,0,0,0,6.7,0,0,100
Maabaidhoo inside,MBI,2022_MBI_5m,5m,Inner,MBI_5m_Rep2_01.jpg,0,0,37.9,0,0,6.9,0,13.8,0,0,0,0,0,37.9,3.4,0,0,0,0,3.3,0,0,100
Maabaidhoo inside,MBI,2022_MBI_5m,5m,Inner,MBI_5m_Rep2_02.jpg,0,0,17.2,0,3.4,0,0,75.9,0,0,0,0,0,0,0,0,3.4,0,0,3.3,0,0,100
Maabaidhoo inside,MBI,2022_MBI_5m,5m,Inner,MBI_5m_Rep2_03.jpg,0,0,53.3,0,3.3,0,0,20,3.3,0,0,0,0,20,0,0,0,0,0,0,0,0,100
Maabaidhoo inside,MBI,2022_MBI_5m,5m,Inner,MBI_5m_Rep2_04.jpg,0,0,30,0,0,0,0,3.3,0,0,0,0,0,66.7,0,0,0,0,0,0,0,0,100
Maabaidhoo inside,MBI,2022_MBI_5m,5m,Inner,MBI_5m_Rep2_05.jpg,0,0,0,0,0,0,0,46.7,3.3,0,0,0,0,50,0,0,0,0,0,0,0,0,100
Maabaidhoo inside,MBI,2022_MBI_5m,5m,Inner,MBI_5m_Rep2_06.jpg,0,0,50,0,20,0,0,20,3.3,0,0,0,0,0,0,0,6.7,0,0,0,0,0,100
Maabaidhoo inside,MBI,2022_MBI_5m,5m,Inner,MBI_5m_Rep2_07.jpg,0,0,42.9,0,0,0,0,50,3.6,0,0,0,0,3.6,0,0,0,0,0,3.3,3.3,0,100
Maabaidhoo inside,MBI,2022_MBI_5m,5m,Inner,MBI_5m_Rep2_08.jpg,0,0,34.5,0,0,0,0,13.8,0,0,0,0,0,51.7,0,0,0,0,0,3.3,0,0,100
Maabaidhoo inside,MBI,2022_MBI_5m,5m,Inner,MBI_5m_Rep2_09.jpg,0,0,31,0,0,0,0,31,10.3,0,0,0,0,27.6,0,0,0,0,0,3.3,0,0,100
Maabaidhoo inside,MBI,2022_MBI_5m,5m,Inner,MBI_5m_Rep2_10.jpg,0,0,42.9,3.6,3.6,0,0,39.3,0,0,0,0,0,10.7,0,0,0,0,0,3.3,3.3,0,100
Maabaidhoo outside,MBO,2022_MBO_10m,10m,Outer,MBO_10m_Rep1_01.jpg,0,0,40,0,0,0,0,30,0,0,0,10,13.3,3.3,3.3,0,0,0,0,0,0,0,100
Maabaidhoo outside,MBO,2022_MBO_10m,10m,Outer,MBO_10m_Rep1_02.jpg,0,0,3.4,0,0,0,0,34.5,0,0,0,10.3,6.9,44.8,0,0,0,0,0,3.3,0,0,100
Maabaidhoo outside,MBO,2022_MBO_10m,10m,Outer,MBO_10m_Rep1_03.jpg,0,0,7.4,0,0,0,0,11.1,3.7,0,0,55.6,7.4,14.8,0,0,0,0,0,10,0,0,100
Maabaidhoo outside,MBO,2022_MBO_10m,10m,Outer,MBO_10m_Rep1_04.jpg,0,0,17.2,6.9,0,0,0,13.8,0,0,0,6.9,37.9,17.2,0,0,0,0,0,3.3,0,0,100
Maabaidhoo outside,MBO,2022_MBO_10m,10m,Outer,MBO_10m_Rep1_05.jpg,0,0,20,4,8,0,0,28,0,0,0,16,16,8,0,0,0,0,0,16.7,0,0,100
Maabaidhoo outside,MBO,2022_MBO_10m,10m,Outer,MBO_10m_Rep1_06.jpg,0,0,44.8,10.3,3.4,0,0,10.3,6.9,0,0,6.9,13.8,3.4,0,0,0,0,0,0,3.3,0,100
Maabaidhoo outside,MBO,2022_MBO_10m,10m,Outer,MBO_10m_Rep1_07.jpg,0,0,10,3.3,0,0,0,30,3.3,0,0,10,13.3,26.7,3.3,0,0,0,0,0,0,0,100
Maabaidhoo outside,MBO,2022_MBO_10m,10m,Outer,MBO_10m_Rep1_08.jpg,0,0,16.7,3.3,0,0,0,13.3,10,0,0,23.3,13.3,20,0,0,0,0,0,0,0,0,100
Maabaidhoo outside,MBO,2022_MBO_10m,10m,Outer,MBO_10m_Rep1_09.jpg,0,0,13.8,13.8,13.8,0,0,0,10.3,0,0,17.2,27.6,3.4,0,0,0,0,0,3.3,0,0,100
Maabaidhoo outside,MBO,2022_MBO_10m,10m,Outer,MBO_10m_Rep1_10.jpg,0,0,34.5,3.4,10.3,0,0,13.8,3.4,0,0,3.4,17.2,10.3,0,0,3.4,0,0,3.3,0,0,100
Maabaidhoo outside,MBO,2022_MBO_10m,10m,Outer,MBO_10m_Rep2_01.jpg,0,0,53.3,0,0,0,0,13.3,0,0,0,16.7,13.3,3.3,0,0,0,0,0,0,0,0,100
Maabaidhoo outside,MBO,2022_MBO_10m,10m,Outer,MBO_10m_Rep2_02.jpg,0,0,44.8,0,0,0,0,10.3,0,0,0,0,27.6,17.2,0,0,0,0,0,0,3.3,0,100
Maabaidhoo outside,MBO,2022_MBO_10m,10m,Outer,MBO_10m_Rep2_03.jpg,0,0,20,3.3,6.7,0,0,13.3,10,0,0,3.3,43.3,0,0,0,0,0,0,0,0,0,100
Maabaidhoo outside,MBO,2022_MBO_10m,10m,Outer,MBO_10m_Rep2_04.jpg,0,0,36.7,3.3,6.7,0,0,26.7,0,0,0,23.3,0,3.3,0,0,0,0,0,0,0,0,100
Maabaidhoo outside,MBO,2022_MBO_10m,10m,Outer,MBO_10m_Rep2_05.jpg,0,0,17.2,6.9,3.4,0,0,24.1,0,0,0,6.9,13.8,27.6,0,0,0,0,0,0,3.3,0,100
Maabaidhoo outside,MBO,2022_MBO_10m,10m,Outer,MBO_10m_Rep2_06.jpg,0,0,24.1,10.3,0,0,0,24.1,0,0,0,24.1,6.9,0,0,0,10.3,0,0,0,3.3,0,100
Maabaidhoo outside,MBO,2022_MBO_10m,10m,Outer,MBO_10m_Rep2_07.jpg,0,0,23.3,0,3.3,0,0,33.3,0,0,0,3.3,0,30,3.3,0,3.3,0,0,0,0,0,100
Maabaidhoo outside,MBO,2022_MBO_10m,10m,Outer,MBO_10m_Rep2_08.jpg,0,0,69,0,0,0,0,3.4,0,0,0,0,0,27.6,0,0,0,0,0,0,3.3,0,100
