"","Site.ID","Site","Depth","Reef type","year","Hard coral","Soft coral","Bleached coral","Diseased coral","Dead coral","Sponge","Algae","Bare rock","Sand","Rubble","Other"
"485","MO","Maavah outside","10m","Outer","2021/22",0,0,0,0,0,13.3,0,86.7,0,0,0
"486","MO","Maavah outside","10m","Outer","2021/22",3.3,0,0,0,0,3.3,0,86.7,0,3.3,3.3
"487","MO","Maavah outside","10m","Outer","2021/22",6.7,0,0,0,0,16.7,0,73.3,0,3.3,0
"488","MO","Maavah outside","10m","Outer","2021/22",10,0,0,0,0,6.7,0,56.7,0,23.3,3.3
"489","MO","Maavah outside","10m","Outer","2021/22",3.4,0,0,0,0,0,0,93.1,0,3.4,0
"490","MO","Maavah outside","10m","Outer","2021/22",25,0,0,0,0,14.3,0,57.1,0,0,3.6
"491","MO","Maavah outside","10m","Outer","2021/22",16.7,0,0,0,0,10,0,70,0,0,3.3
"492","MO","Maavah outside","10m","Outer","2021/22",30,0,0,0,0,3.3,0,66.7,0,0,0
"493","MO","Maavah outside","10m","Outer","2021/22",36.7,0,0,0,0,0,0,60,0,0,3.3
"494","MO","Maavah outside","10m","Outer","2021/22",46.7,0,0,0,0,3.3,0,50,0,0,0
"495","MO","Maavah outside","10m","Outer","2021/22",0,0,0,0,0,0,0,90,0,10,0
"496","MO","Maavah outside","10m","Outer","2021/22",0,0,0,0,0,6.9,0,75.9,0,17.2,0
"497","MO","Maavah outside","10m","Outer","2021/22",3.3,0,0,0,0,16.7,0,70,0,3.3,6.7
"498","MO","Maavah outside","10m","Outer","2021/22",3.3,0,0,0,0,0,0,96.7,0,0,0
"499","MO","Maavah outside","10m","Outer","2021/22",3.3,0,0,0,0,0,0,96.7,0,0,0
"500","MO","Maavah outside","10m","Outer","2021/22",6.6,0,0,0,0,13.3,0,80,0,0,0
"501","MO","Maavah outside","15m","Outer","2021/22",20.7,0,0,0,0,0,34.5,37.9,3.4,0,3.4
"502","MO","Maavah outside","15m","Outer","2021/22",10,0,0,0,0,6.7,0,16.7,0,63.3,3.3
"503","MO","Maavah outside","15m","Outer","2021/22",3.3,0,0,0,0,3.3,0,93.3,0,0,0
"504","MO","Maavah outside","15m","Outer","2021/22",17.2,0,0,0,0,3.4,0,75.9,0,3.4,0
"505","MO","Maavah outside","15m","Outer","2021/22",13.3,0,0,0,3.3,26.7,3.3,20,0,26.7,6.7
"506","MO","Maavah outside","15m","Outer","2021/22",3.3,0,0,0,3.3,20,0,73.3,0,0,0
"507","MO","Maavah outside","15m","Outer","2021/22",26.6,0,0,0,0,33.3,0,40,0,0,0
"508","MO","Maavah outside","15m","Outer","2021/22",27.6,0,0,0,0,13.8,6.9,37.9,0,10.3,3.4
"509","MO","Maavah outside","15m","Outer","2021/22",0,0,0,0,0,10,13.3,53.3,0,13.3,10
"510","MO","Maavah outside","15m","Outer","2021/22",23.3,0,0,0,0,13.3,3.3,46.7,0,10,3.3
"511","MO","Maavah outside","15m","Outer","2021/22",10,0,0,0,0,23.3,0,20,0,0,46.7
"512","MO","Maavah outside","15m","Outer","2021/22",16.7,0,0,0,4.2,4.2,4.2,62.5,0,0,8.4
"513","MO","Maavah outside","15m","Outer","2021/22",25,0,0,0,3.6,10.7,21.4,39.3,0,0,0
"514","MO","Maavah outside","15m","Outer","2021/22",6.7,0,0,0,0,20,3.3,56.7,0,3.3,10
"515","MO","Maavah outside","15m","Outer","2021/22",0,0,0,0,0,20,0,66.7,0,13.3,0
"516","MO","Maavah outside","15m","Outer","2021/22",3.3,0,0,0,0,30,0,63.3,0,0,3.3
"517","MO","Maavah outside","15m","Outer","2021/22",32.1,0,0,0,0,0,0,42.9,0,17.9,7.1
"518","MO","Maavah outside","15m","Outer","2021/22",6.9,0,0,0,10.3,20.7,0,58.6,0,0,3.4
"519","MO","Maavah outside","15m","Outer","2021/22",20.7,0,0,0,0,3.4,0,55.2,0,6.9,13.8
"520","MO","Maavah outside","15m","Outer","2021/22",14.3,0,0,0,3.6,7.1,0,75,0,0,0
"521","OI","Olhutholhu inside","10m","Inner","2021/22",63.4,3.3,0,0,0,3.3,0,10,0,20,0
"522","OI","Olhutholhu inside","10m","Inner","2021/22",60,0,0,0,0,0,0,20,0,20,0
"523","OI","Olhutholhu inside","10m","Inner","2021/22",26.6,0,0,0,0,0,0,26.7,0,46.7,0
"524","OI","Olhutholhu inside","10m","Inner","2021/22",23.3,0,0,0,0,0,0,43.3,0,33.3,0
"525","OI","Olhutholhu inside","10m","Inner","2021/22",23.3,0,0,0,0,0,0,36.7,0,40,0
"526","OI","Olhutholhu inside","10m","Inner","2021/22",16.6,0,0,0,0,0,0,56.7,0,26.7,0
"527","OI","Olhutholhu inside","10m","Inner","2021/22",6.7,0,0,0,6.7,0,0,20,6.7,60,0
"528","OI","Olhutholhu inside","10m","Inner","2021/22",3.3,0,0,0,10,0,0,6.7,50,30,0
"529","OI","Olhutholhu inside","10m","Inner","2021/22",3.3,0,0,0,0,0,0,10,0,86.7,0
"530","OI","Olhutholhu inside","10m","Inner","2021/22",33.3,0,0,0,0,0,0,30,0,36.7,0
"531","OI","Olhutholhu inside","10m","Inner","2021/22",37.9,0,0,0,0,13.8,0,6.9,0,41.4,0
"532","OI","Olhutholhu inside","10m","Inner","2021/22",10,0,0,0,6.7,0,0,63.3,0,20,0
"533","OI","Olhutholhu inside","10m","Inner","2021/22",26.7,0,0,0,10,3.3,0,43.3,13.3,3.3,0
"534","OI","Olhutholhu inside","10m","Inner","2021/22",30,0,0,0,40,3.3,0,16.7,0,10,0
"535","OI","Olhutholhu inside","10m","Inner","2021/22",51.7,0,0,0,17.2,13.8,0,6.9,0,10.3,0
"536","OI","Olhutholhu inside","10m","Inner","2021/22",3.3,0,0,0,30,6.7,0,26.7,3.3,30,0
"537","OI","Olhutholhu inside","10m","Inner","2021/22",30,0,0,0,6.7,20,0,36.7,0,6.7,0
"538","OI","Olhutholhu inside","10m","Inner","2021/22",23.3,0,0,0,73.3,3.3,0,0,0,0,0
"539","OI","Olhutholhu inside","10m","Inner","2021/22",70,0,0,0,0,0,0,10,3.3,16.7,0
"540","OI","Olhutholhu inside","10m","Inner","2021/22",0,0,0,0,10,0,0,16.7,3.3,70,0
"541","OI","Olhutholhu inside","5m","Inner","2021/22",23.3,0,0,0,0,10,0,60,0,0,6.7
"542","OI","Olhutholhu inside","5m","Inner","2021/22",46.7,0,0,0,0,0,0,30,0,23.3,0
"543","OI","Olhutholhu inside","5m","Inner","2021/22",13.3,0,0,0,0,0,0,46.7,0,40,0
"544","OI","Olhutholhu inside","5m","Inner","2021/22",14.8,0,0,0,0,7.4,3.7,70.4,0,0,3.7
"545","OI","Olhutholhu inside","5m","Inner","2021/22",3.7,0,0,0,0,11.1,0,33.3,0,0,51.9
"546","OI","Olhutholhu inside","5m","Inner","2021/22",26.7,0,0,0,0,0,0,63.3,3.3,6.7,0
"547","OI","Olhutholhu inside","5m","Inner","2021/22",33.3,0,0,0,0,13.3,0,46.7,0,6.7,0
"548","OI","Olhutholhu inside","5m","Inner","2021/22",16.7,0,0,0,0,10,0,70,0,0,3.3
"549","OI","Olhutholhu inside","5m","Inner","2021/22",20,0,0,0,0,0,0,43.3,20,16.7,0
"550","OI","Olhutholhu inside","5m","Inner","2021/22",30,0,0,0,0,20,0,33.3,0,10,6.6
"551","OI","Olhutholhu inside","5m","Inner","2021/22",53.3,0,0,0,0,0,3.3,6.7,36.7,0,0
"552","OI","Olhutholhu inside","5m","Inner","2021/22",0,0,0,0,0,0,0,83.3,10,6.7,0
"553","OI","Olhutholhu inside","5m","Inner","2021/22",0,0,0,0,0,0,13.8,51.7,31,3.4,0
"554","OI","Olhutholhu inside","5m","Inner","2021/22",23.3,0,0,0,0,0,3.3,36.7,23.3,13.3,0
"555","OI","Olhutholhu inside","5m","Inner","2021/22",6.7,0,0,0,0,10,0,70,0,0,13.3
"556","OI","Olhutholhu inside","5m","Inner","2021/22",53.3,0,0,0,0,0,0,16.7,13.3,16.7,0
"557","OI","Olhutholhu inside","5m","Inner","2021/22",6.7,0,0,0,3.3,3.3,0,43.3,40,0,3.3
"558","OI","Olhutholhu inside","5m","Inner","2021/22",36.6,0,0,0,0,3.3,0,10,50,0,0
"559","OI","Olhutholhu inside","5m","Inner","2021/22",20,0,0,0,0,0,0,40,33.3,6.7,0
"560","OI","Olhutholhu inside","5m","Inner","2021/22",56.7,0,0,0,0,0,0,23.3,13.3,6.7,0
"561","OC","Olhuveli corner","10m","Channel","2021/22",6.7,0,0,0,0,0,73.3,6.7,0,0,13.3
"562","OC","Olhuveli corner","10m","Channel","2021/22",33.3,0,0,0,0,0,33.3,33.3,0,0,0
"563","OC","Olhuveli corner","10m","Channel","2021/22",0,0,0,0,0,3.3,26.7,33.3,33.3,0,3.3
"564","OC","Olhuveli corner","10m","Channel","2021/22",0,0,0,0,0,6.7,66.7,10,16.7,0,0
"565","OC","Olhuveli corner","10m","Channel","2021/22",6.7,0,0,0,0,0,13.3,73.3,6.7,0,0
"566","OC","Olhuveli corner","10m","Channel","2021/22",13.3,0,0,0,0,0,53.3,33.3,0,0,0
"567","OC","Olhuveli corner","10m","Channel","2021/22",16.7,0,0,0,0,0,70,13.3,0,0,0
"568","OC","Olhuveli corner","10m","Channel","2021/22",3.3,0,0,0,0,0,53.3,23.3,0,20,0
"569","OC","Olhuveli corner","10m","Channel","2021/22",6.9,0,0,0,0,10.3,65.5,13.8,0,3.4,0
"570","OC","Olhuveli corner","10m","Channel","2021/22",6.7,0,0,0,0,0,30,56.7,0,0,6.7
"571","OC","Olhuveli corner","10m","Channel","2021/22",0,0,0,0,0,0,23.3,0,73.3,3.3,0
"572","OC","Olhuveli corner","10m","Channel","2021/22",34.6,0,0,0,0,0,42.3,11.5,0,11.5,0
"573","OC","Olhuveli corner","10m","Channel","2021/22",46.7,0,0,0,0,0,0,10,43.3,0,0
"574","OC","Olhuveli corner","10m","Channel","2021/22",6.7,0,0,0,0,0,53.3,6.7,13.3,16.7,3.3
"575","OC","Olhuveli corner","10m","Channel","2021/22",10.3,0,0,0,0,3.4,48.3,34.5,0,3.4,0
"576","OC","Olhuveli corner","10m","Channel","2021/22",0,0,0,0,0,0,44.4,48.1,3.7,0,3.7
"577","OC","Olhuveli corner","10m","Channel","2021/22",0,0,0,0,0,4.2,20.8,75,0,0,0
"578","OC","Olhuveli corner","10m","Channel","2021/22",30,0,0,0,0,0,56.7,13.3,0,0,0
"579","OC","Olhuveli corner","10m","Channel","2021/22",41.4,0,0,0,0,0,27.6,17.2,6.9,6.9,0
"580","OC","Olhuveli corner","10m","Channel","2021/22",0,0,0,0,0,3.3,26.7,53.3,6.7,10,0
"581","OC","Olhuveli corner","15m","Channel","2021/22",0,0,0,0,0,0,46.7,43.3,10,0,0
"582","OC","Olhuveli corner","15m","Channel","2021/22",0,0,0,0,0,0,40.7,44.4,14.8,0,0
"583","OC","Olhuveli corner","15m","Channel","2021/22",27.6,0,0,0,0,0,31,34.5,3.4,3.4,0
"584","OC","Olhuveli corner","15m","Channel","2021/22",6.7,0,0,0,0,0,43.3,50,0,0,0
"585","OC","Olhuveli corner","15m","Channel","2021/22",3.4,0,0,0,0,0,41.4,41.4,0,13.8,0
"586","OC","Olhuveli corner","15m","Channel","2021/22",3.3,0,0,0,0,0,50,46.7,0,0,0
"587","OC","Olhuveli corner","15m","Channel","2021/22",20,0,0,0,0,0,3.3,76.7,0,0,0
"588","OC","Olhuveli corner","15m","Channel","2021/22",76.7,0,0,0,0,0,6.7,16.7,0,0,0
"589","OC","Olhuveli corner","15m","Channel","2021/22",10.3,0,0,0,0,0,10.3,51.7,27.6,0,0
"590","OC","Olhuveli corner","15m","Channel","2021/22",6.7,0,0,0,0,3.3,73.3,6.7,0,0,10
"591","OC","Olhuveli corner","15m","Channel","2021/22",46.7,0,0,0,0,3.3,36.7,13.3,0,0,0
"592","OC","Olhuveli corner","15m","Channel","2021/22",6.7,0,0,0,0,0,60,33.3,0,0,0
"593","OC","Olhuveli corner","15m","Channel","2021/22",0,0,0,0,0,0,82.8,17.2,0,0,0
"594","OC","Olhuveli corner","15m","Channel","2021/22",20,0,0,0,0,0,56.7,3.3,16.7,0,3.3
"595","OC","Olhuveli corner","15m","Channel","2021/22",36.7,0,0,0,0,0,33.3,6.7,3.3,20,0
"596","OC","Olhuveli corner","15m","Channel","2021/22",20.7,0,0,0,0,0,34.5,27.6,13.8,3.4,0
"597","OC","Olhuveli corner","15m","Channel","2021/22",3.3,0,0,0,0,0,70,26.7,0,0,0
"598","OC","Olhuveli corner","15m","Channel","2021/22",10.3,0,0,0,0,0,79.3,10.3,0,0,0
"599","OC","Olhuveli corner","15m","Channel","2021/22",10.3,0,0,0,0,0,37.9,51.7,0,0,0
"600","OC","Olhuveli corner","15m","Channel","2021/22",6.7,0,0,0,0,0,33.3,53.3,6.7,0,0
"601","OR","Olhuveli reef","10m","Inner","2021/22",33.3,0,0,0,3.3,13.3,0,13.3,10,26.7,0
"602","OR","Olhuveli reef","10m","Inner","2021/22",46.6,0,0,0,0,10,0,20,3.3,20,0
"603","OR","Olhuveli reef","10m","Inner","2021/22",53.4,0,0,0,3.3,0,3.3,10,6.7,23.3,0
"604","OR","Olhuveli reef","10m","Inner","2021/22",41.3,0,0,0,3.4,10.3,0,27.6,6.9,10.3,0
"605","OR","Olhuveli reef","10m","Inner","2021/22",40,0,0,0,0,6.7,0,3.3,13.3,36.7,0
"606","OR","Olhuveli reef","10m","Inner","2021/22",20,0,0,0,13.3,23.3,0,26.7,0,16.7,0
"607","OR","Olhuveli reef","10m","Inner","2021/22",46.6,0,0,0,0,3.3,0,10,23.3,16.7,0
"608","OR","Olhuveli reef","10m","Inner","2021/22",3.3,0,0,0,0,0,0,3.3,40,53.3,0
"609","OR","Olhuveli reef","10m","Inner","2021/22",30,0,0,0,0,20,0,33.3,0,16.7,0
"610","OR","Olhuveli reef","10m","Inner","2021/22",31,0,0,0,3.4,3.4,0,34.5,17.2,10.3,0
"611","OR","Olhuveli reef","10m","Inner","2021/22",13.3,0,0,0,0,3.3,0,43.3,3.3,36.7,0
"612","OR","Olhuveli reef","10m","Inner","2021/22",6.6,0,0,0,3.3,3.3,0,23.3,3.3,60,0
"613","OR","Olhuveli reef","10m","Inner","2021/22",23.3,0,0,0,0,0,0,30,23.3,23.3,0
"614","OR","Olhuveli reef","10m","Inner","2021/22",50,0,0,0,0,6.7,0,16.7,10,16.7,0
"615","OR","Olhuveli reef","10m","Inner","2021/22",66.7,0,0,0,3.3,0,0,13.3,13.3,3.3,0
"616","OR","Olhuveli reef","10m","Inner","2021/22",36.6,0,0,0,0,0,3.3,0,23.3,36.7,0
"617","OR","Olhuveli reef","10m","Inner","2021/22",0,0,0,0,0,0,0,0,100,0,0
"618","OR","Olhuveli reef","10m","Inner","2021/22",3.3,0,0,0,0,0,0,3.3,90,3.3,0
"619","OR","Olhuveli reef","10m","Inner","2021/22",0,0,0,0,0,0,0,0,100,0,0
"620","OR","Olhuveli reef","10m","Inner","2021/22",26.7,0,0,0,3.3,0,0,0,70,0,0
"621","OR","Olhuveli reef","5m","Inner","2021/22",26.6,0,0,0,0,0,0,46.7,23.3,3.3,0
"622","OR","Olhuveli reef","5m","Inner","2021/22",36.7,0,0,0,0,0,0,23.3,40,0,0
"623","OR","Olhuveli reef","5m","Inner","2021/22",66.6,0,0,0,0,0,0,10,6.7,16.7,0
"624","OR","Olhuveli reef","5m","Inner","2021/22",23.3,0,0,0,0,0,0,16.7,30,30,0
"625","OR","Olhuveli reef","5m","Inner","2021/22",0,0,0,0,3.4,0,0,6.9,37.9,51.7,0
"626","OR","Olhuveli reef","5m","Inner","2021/22",58.6,0,0,0,0,0,0,0,27.6,13.8,0
"627","OR","Olhuveli reef","5m","Inner","2021/22",10,0,0,0,0,0,0,16.7,63.3,10,0
"628","OR","Olhuveli reef","5m","Inner","2021/22",10.3,0,0,0,0,0,10.3,55.2,24.1,0,0
"629","OR","Olhuveli reef","5m","Inner","2021/22",20,0,0,0,0,0,0,0,80,0,0
"630","OR","Olhuveli reef","5m","Inner","2021/22",72.4,0,0,0,0,0,6.9,13.8,6.9,0,0
"631","OR","Olhuveli reef","5m","Inner","2021/22",16.7,0,0,0,0,0,6.7,70,0,6.7,0
"632","OR","Olhuveli reef","5m","Inner","2021/22",13.3,0,0,0,3.3,3.3,0,23.3,0,56.7,0
"633","OR","Olhuveli reef","5m","Inner","2021/22",36.7,0,0,0,3.3,20,0,40,0,0,0
"634","OR","Olhuveli reef","5m","Inner","2021/22",50,0,0,0,0,6.7,0,43.3,0,0,0
"635","OR","Olhuveli reef","5m","Inner","2021/22",50,0,0,0,0,26.7,0,23.3,0,0,0
"636","OR","Olhuveli reef","5m","Inner","2021/22",3.3,0,0,0,0,3.3,0,13.3,3.3,76.7,0
"637","OR","Olhuveli reef","5m","Inner","2021/22",16.7,0,0,0,10,0,0,16.7,3.3,53.3,0
"638","OR","Olhuveli reef","5m","Inner","2021/22",13.3,0,0,0,0,6.7,6.7,13.3,30,26.7,3.3
"639","OR","Olhuveli reef","5m","Inner","2021/22",23.3,0,0,0,10,0,0,23.3,10,33.3,0
"640","OR","Olhuveli reef","5m","Inner","2021/22",3.4,0,0,0,0,0,0,24.1,10.3,62.1,0
"641","HI","Hithadhoo inside","10m","Inner","2021/22",36.7,0,0,0,0,16.7,0,46.7,0,0,0
"642","HI","Hithadhoo inside","10m","Inner","2021/22",20,0,0,0,3.3,6.7,0,70,0,0,0
"643","HI","Hithadhoo inside","10m","Inner","2021/22",16.7,0,0,0,0,13.3,0,60,0,6.7,3.3
"644","HI","Hithadhoo inside","10m","Inner","2021/22",0,0,0,0,0,10,0,76.7,0,13.3,0
"645","HI","Hithadhoo inside","10m","Inner","2021/22",16.7,0,0,0,0,6.7,0,43.3,6.7,26.7,0
"646","HI","Hithadhoo inside","10m","Inner","2021/22",32.1,0,0,0,0,0,0,60.7,7.1,0,0
"647","HI","Hithadhoo inside","10m","Inner","2021/22",8,0,0,0,0,4,0,76,0,12,0
"648","HI","Hithadhoo inside","10m","Inner","2021/22",13.3,0,0,0,0,3.3,0,80,0,0,3.3
"649","HI","Hithadhoo inside","10m","Inner","2021/22",26.6,0,0,0,0,0,0,73.3,0,0,0
"650","HI","Hithadhoo inside","10m","Inner","2021/22",43.3,0,0,0,0,3.3,0,50,0,3.3,0
"651","HI","Hithadhoo inside","10m","Inner","2021/22",26.7,0,0,0,3.3,0,0,50,0,6.7,13.3
"652","HI","Hithadhoo inside","10m","Inner","2021/22",41.4,0,0,0,0,6.9,0,51.7,0,0,0
"653","HI","Hithadhoo inside","10m","Inner","2021/22",10,0,0,0,0,0,0,66.7,3.3,20,0
"654","HI","Hithadhoo inside","10m","Inner","2021/22",23.3,0,0,0,0,0,0,56.7,10,10,0
"655","HI","Hithadhoo inside","10m","Inner","2021/22",17.2,0,0,0,0,13.8,0,41.4,0,24.1,3.4
"656","HI","Hithadhoo inside","10m","Inner","2021/22",30,0,0,0,0,0,0,40,10,16.7,3.3
"657","HI","Hithadhoo inside","10m","Inner","2021/22",16.7,0,0,0,0,0,0,30,10,43.3,0
"658","HI","Hithadhoo inside","10m","Inner","2021/22",20,0,0,0,0,16.7,0,63.3,0,0,0
"659","HI","Hithadhoo inside","10m","Inner","2021/22",14.3,0,0,0,0,0,0,85.7,0,0,0
"660","HI","Hithadhoo inside","10m","Inner","2021/22",3.3,0,0,0,0,0,0,63.3,3.3,30,0
"661","HI","Hithadhoo inside","5m","Inner","2021/22",13.3,0,0,0,0,3.3,0,83.3,0,0,0
"662","HI","Hithadhoo inside","5m","Inner","2021/22",10,0,0,0,0,20,0,70,0,0,0
"663","HI","Hithadhoo inside","5m","Inner","2021/22",6.7,0,0,0,0,6.7,0,63.3,0,23.3,0
"664","HI","Hithadhoo inside","5m","Inner","2021/22",3.4,0,0,0,3.4,0,0,44.8,0,48.3,0
"665","HI","Hithadhoo inside","5m","Inner","2021/22",6.9,0,0,0,13.8,10.3,0,69,0,0,0
"666","HI","Hithadhoo inside","5m","Inner","2021/22",20,0,0,0,0,23.3,0,50,0,6.7,0
"667","HI","Hithadhoo inside","5m","Inner","2021/22",16.7,0,0,0,0,0,0,73.3,0,6.7,3.3
"668","HI","Hithadhoo inside","5m","Inner","2021/22",13.4,0,0,0,0,20,0,63.3,0,3.3,0
"669","HI","Hithadhoo inside","5m","Inner","2021/22",10,0,0,0,0,23.3,0,40,0,26.7,0
"670","HI","Hithadhoo inside","5m","Inner","2021/22",36.7,0,0,0,3.3,13.3,0,36.7,0,10,0
"671","HI","Hithadhoo inside","5m","Inner","2021/22",33.3,0,0,0,0,13.3,0,53.3,0,0,0
"672","HI","Hithadhoo inside","5m","Inner","2021/22",23.3,0,0,0,10,0,0,66.7,0,0,0
"673","HI","Hithadhoo inside","5m","Inner","2021/22",0,0,0,0,3.3,10,0,70,0,16.7,0
"674","HI","Hithadhoo inside","5m","Inner","2021/22",26.7,0,0,0,6.7,10,0,56.7,0,0,0
"675","HI","Hithadhoo inside","5m","Inner","2021/22",20,0,0,0,0,3.3,0,66.7,0,10,0
"676","HI","Hithadhoo inside","5m","Inner","2021/22",13.3,0,0,0,6.7,3.3,0,66.7,0,10,0
"677","HI","Hithadhoo inside","5m","Inner","2021/22",40,0,0,0,0,0,0,40,0,20,0
"678","HI","Hithadhoo inside","5m","Inner","2021/22",10,0,0,0,6.7,0,0,73.3,0,10,0
"679","HI","Hithadhoo inside","5m","Inner","2021/22",13.3,0,0,0,0,6.7,0,46.7,0,33.3,0
"680","HI","Hithadhoo inside","5m","Inner","2021/22",10,0,0,0,0,6.7,0,76.7,0,6.7,0
"681","RDH","Rahdashuhaa","10m","Thila","2021/22",60,0,0,0,3.3,0,0,6.7,23.3,6.7,0
"682","RDH","Rahdashuhaa","10m","Thila","2021/22",33.3,0,0,0,3.3,0,0,0,50,13.3,0
"683","RDH","Rahdashuhaa","10m","Thila","2021/22",33.3,0,0,0,0,3.3,0,6.7,20,36.7,0
"684","RDH","Rahdashuhaa","10m","Thila","2021/22",42.8,0,0,0,0,25,0,14.3,7.1,10.7,0
"685","RDH","Rahdashuhaa","10m","Thila","2021/22",23.4,0,0,0,0,0,0,0,23.3,53.3,0
"686","RDH","Rahdashuhaa","10m","Thila","2021/22",73.3,0,0,0,3.3,10,0,6.7,0,6.7,0
"687","RDH","Rahdashuhaa","10m","Thila","2021/22",80,0,0,0,0,0,0,0,20,0,0
"688","RDH","Rahdashuhaa","10m","Thila","2021/22",37.9,0,0,0,6.9,10.3,0,6.9,17.2,20.7,0
"689","RDH","Rahdashuhaa","10m","Thila","2021/22",40,0,3.3,0,0,6.7,0,13.3,36.7,0,0
"690","RDH","Rahdashuhaa","10m","Thila","2021/22",33.3,0,3.3,0,0,6.7,0,3.3,3.3,43.3,6.7
"691","RDH","Rahdashuhaa","10m","Thila","2021/22",43.4,0,13.3,0,0,3.3,3.3,3.3,13.3,20,0
"692","RDH","Rahdashuhaa","10m","Thila","2021/22",36.7,0,0,0,0,0,0,3.3,0,60,0
"693","RDH","Rahdashuhaa","10m","Thila","2021/22",30,0,0,0,0,16.7,0,0,23.3,30,0
"694","RDH","Rahdashuhaa","10m","Thila","2021/22",3.3,0,0,0,0,0,0,0,13.3,83.3,0
"695","RDH","Rahdashuhaa","10m","Thila","2021/22",31,0,0,0,3.4,10.3,0,0,3.4,51.7,0
"696","RDH","Rahdashuhaa","10m","Thila","2021/22",46.7,0,13.3,0,3.3,26.7,0,6.7,0,3.3,0
"697","RDH","Rahdashuhaa","10m","Thila","2021/22",73.3,0,0,0,0,13.3,0,3.3,10,0,0
"698","RDH","Rahdashuhaa","10m","Thila","2021/22",60,0,0,0,0,3.3,0,0,36.7,0,0
"699","RDH","Rahdashuhaa","10m","Thila","2021/22",40,0,0,0,6.7,30,0,13.3,6.7,3.3,0
"700","RDH","Rahdashuhaa","10m","Thila","2021/22",50,0,0,0,0,16.7,0,0,13.3,20,0
"701","RDH","Rahdashuhaa","15m","Thila","2021/22",46.7,0,0,0,3.3,0,0,30,0,20,0
"702","RDH","Rahdashuhaa","15m","Thila","2021/22",44.8,0,0,0,0,0,0,0,51.7,3.4,0
"703","RDH","Rahdashuhaa","15m","Thila","2021/22",64.3,0,0,0,3.6,0,0,0,25,7.1,0
"704","RDH","Rahdashuhaa","15m","Thila","2021/22",42.9,0,7.1,0,0,0,14.3,0,21.4,14.3,0
"705","RDH","Rahdashuhaa","15m","Thila","2021/22",28.6,0,0,0,3.6,0,7.1,46.4,0,14.3,0
"706","RDH","Rahdashuhaa","15m","Thila","2021/22",37.9,0,0,0,6.9,0,0,48.3,0,6.9,0
"707","RDH","Rahdashuhaa","15m","Thila","2021/22",23.3,0,0,0,3.3,6.7,13.3,30,0,23.3,0
"708","RDH","Rahdashuhaa","15m","Thila","2021/22",37.9,0,0,0,17.2,0,3.4,3.4,0,37.9,0
"709","RDH","Rahdashuhaa","15m","Thila","2021/22",27.6,0,0,0,3.4,0,3.4,20.7,17.2,27.6,0
"710","RDH","Rahdashuhaa","15m","Thila","2021/22",53.5,0,0,0,3.6,0,0,14.3,10.7,17.9,0
"711","RDH","Rahdashuhaa","15m","Thila","2021/22",42.9,0,0,0,14.3,10.7,0,17.9,14.3,0,0
"712","RDH","Rahdashuhaa","15m","Thila","2021/22",27.6,0,31,0,6.9,0,0,17.2,0,17.2,0
"713","RDH","Rahdashuhaa","15m","Thila","2021/22",25,0,35.7,0,0,0,0,32.1,3.6,3.6,0
"714","RDH","Rahdashuhaa","15m","Thila","2021/22",27.6,0,0,0,3.4,0,0,31,17.2,20.7,0
"715","RDH","Rahdashuhaa","15m","Thila","2021/22",61.9,0,0,0,4.8,0,0,28.6,0,4.8,0
"716","RDH","Rahdashuhaa","15m","Thila","2021/22",39.3,0,0,0,0,0,0,21.4,0,39.3,0
"717","RDH","Rahdashuhaa","15m","Thila","2021/22",52,0,8,0,0,0,0,4,28,8,0
"718","RDH","Rahdashuhaa","15m","Thila","2021/22",57.7,0,0,0,3.8,0,0,19.2,3.8,15.4,0
"719","RDH","Rahdashuhaa","15m","Thila","2021/22",57.7,0,0,0,0,0,0,0,26.9,15.4,0
"720","RDH","Rahdashuhaa","15m","Thila","2021/22",7.1,0,0,0,7.1,14.3,0,64.3,0,7.1,0
"721","GI","Gaadhoo inside","10m","Inner","2021/22",13.3,0,0,0,0,0,0,6.7,0,80,0
"722","GI","Gaadhoo inside","10m","Inner","2021/22",13.3,0,0,0,0,0,0,16.7,0,70,0
"723","GI","Gaadhoo inside","10m","Inner","2021/22",0,0,0,0,0,0,0,0,0,100,0
"724","GI","Gaadhoo inside","10m","Inner","2021/22",40,0,0,0,0,0,0,43.3,3.3,13.3,0
"725","GI","Gaadhoo inside","10m","Inner","2021/22",53.3,0,0,0,0,0,0,16.7,3.3,26.7,0
"726","GI","Gaadhoo inside","10m","Inner","2021/22",23.3,0,0,0,0,10,3.3,63.3,0,0,0
"727","GI","Gaadhoo inside","10m","Inner","2021/22",50,0,0,0,0,0,0,36.7,0,13.3,0
"728","GI","Gaadhoo inside","10m","Inner","2021/22",44.8,0,0,0,0,0,10.3,41.4,0,3.4,0
"729","GI","Gaadhoo inside","10m","Inner","2021/22",46.7,0,0,0,0,0,0,20,0,33.3,0
"730","GI","Gaadhoo inside","10m","Inner","2021/22",16.7,0,0,0,0,0,0,0,0,83.3,0
"731","GI","Gaadhoo inside","10m","Inner","2021/22",23.3,0,0,0,10,3.3,0,23.3,0,40,0
"732","GI","Gaadhoo inside","10m","Inner","2021/22",40,0,0,0,0,6.7,0,33.3,0,16.7,3.3
"733","GI","Gaadhoo inside","10m","Inner","2021/22",13.3,0,0,0,0,0,0,10,0,76.7,0
