"","Site.id","Site.name","Family","Species","count","year","reef.type","Status"
"1","FI","Fonadhoo inside","BUT","AUR",5,"2019","inside","ECO"
"2","FI","Fonadhoo inside","BUT","FAL",6,"2019","inside","ECO"
"3","FI","Fonadhoo inside","BUT","LUN",6,"2019","inside","ECO"
"4","FI","Fonadhoo inside","BUT","TFT",24,"2019","inside","ECO"
"5","FI","Fonadhoo inside","BUT","TRI",6,"2019","inside","ECO"
"6","FI","Fonadhoo inside","PAR","3COLOR",1,"2019","inside","ECO"
"7","FI","Fonadhoo inside","PAR","DUSKY",4,"2019","inside","ECO"
"8","FI","Fonadhoo inside","PAR","GFACE",1,"2019","inside","ECO"
"9","FI","Fonadhoo inside","PAR","LNOSE",5,"2019","inside","ECO"
"10","FI","Fonadhoo inside","PAR","SORDID",25,"2019","inside","ECO"
"11","FI","Fonadhoo inside","TRIG","STR",11,"2019","inside","ECO"
"12","FI","Fonadhoo inside","TRIG","SUFC",1,"2019","inside","ECO"
"13","FO","Fonadhoo outside","BUT","AUR",3,"2019","outside","ECO"
"14","FO","Fonadhoo outside","BUT","CIT",2,"2019","outside","ECO"
"15","FO","Fonadhoo outside","BUT","GUT",13,"2019","outside","ECO"
"16","FO","Fonadhoo outside","BUT","MEY",1,"2019","outside","ECO"
"17","FO","Fonadhoo outside","BUT","TFT",5,"2019","outside","ECO"
"18","FO","Fonadhoo outside","BUT","TRI",1,"2019","outside","ECO"
"19","FO","Fonadhoo outside","BUT","XAN",2,"2019","outside","ECO"
"20","FO","Fonadhoo outside","PAR","BLTIP",2,"2019","outside","ECO"
"21","FO","Fonadhoo outside","PAR","ECLIPSE",2,"2019","outside","ECO"
"22","FO","Fonadhoo outside","PAR","LNOSE",1,"2019","outside","ECO"
"23","FO","Fonadhoo outside","PAR","SCABER",7,"2019","outside","ECO"
"24","FO","Fonadhoo outside","PAR","SORDID",30,"2019","outside","ECO"
"25","FO","Fonadhoo outside","TRIG","IND",4,"2019","outside","ECO"
"26","FO","Fonadhoo outside","TRIG","STR",5,"2019","outside","ECO"
"27","FK","Fushi kandu","BUT","AUR",7,"2019","channel","ECO"
"28","FK","Fushi kandu","BUT","COL",132,"2019","channel","ECO"
"29","FK","Fushi kandu","BUT","GUT",19,"2019","channel","ECO"
"30","FK","Fushi kandu","BUT","KLE",23,"2019","channel","ECO"
"31","FK","Fushi kandu","BUT","LN",6,"2019","channel","ECO"
"32","FK","Fushi kandu","BUT","LUN",22,"2019","channel","ECO"
"33","FK","Fushi kandu","BUT","MEY",15,"2019","channel","ECO"
"34","FK","Fushi kandu","BUT","PHA",3,"2019","channel","ECO"
"35","FK","Fushi kandu","BUT","PYR",2,"2019","channel","ECO"
"36","FK","Fushi kandu","BUT","TFT",8,"2019","channel","ECO"
"37","FK","Fushi kandu","BUT","TRI",2,"2019","channel","ECO"
"38","FK","Fushi kandu","BUT","XAN",3,"2019","channel","ECO"
"39","FK","Fushi kandu","PAR","3COLOR",3,"2019","channel","ECO"
"40","FK","Fushi kandu","PAR","BIC",2,"2019","channel","ECO"
"41","FK","Fushi kandu","PAR","DUSKY",1,"2019","channel","ECO"
"42","FK","Fushi kandu","PAR","EMBER",4,"2019","channel","ECO"
"43","FK","Fushi kandu","PAR","FESTIVE",4,"2019","channel","ECO"
"44","FK","Fushi kandu","PAR","FRENATUS",2,"2019","channel","ECO"
"45","FK","Fushi kandu","PAR","GSNOUT",3,"2019","channel","ECO"
"46","FK","Fushi kandu","PAR","SCABER",2,"2019","channel","ECO"
"47","FK","Fushi kandu","PAR","SHEEPHEAD",2,"2019","channel","ECO"
"48","FK","Fushi kandu","PAR","SORDID",53,"2019","channel","ECO"
"49","FK","Fushi kandu","TRIG","CLN",3,"2019","channel","ECO"
"50","FK","Fushi kandu","TRIG","IND",37,"2019","channel","ECO"
"51","FK","Fushi kandu","TRIG","OCN",2,"2019","channel","ECO"
"52","FK","Fushi kandu","TRIG","STR",32,"2019","channel","ECO"
"53","FK","Fushi kandu","TRIG","SUFB",5,"2019","channel","ECO"
"54","FK","Fushi kandu","TRIG","SUFC",1,"2019","channel","ECO"
"55","FK","Fushi kandu","TRIG","TIT",1,"2019","channel","ECO"
"56","FK","Fushi kandu","TRIG","UNKNOWN",5,"2019","channel","ECO"
"57","GI","Gaadhoo inside","BUT","AUR",3,"2019","inside","ECO"
"58","GI","Gaadhoo inside","BUT","CIT",2,"2019","inside","ECO"
"59","GI","Gaadhoo inside","BUT","GUT",3,"2019","inside","ECO"
"60","GI","Gaadhoo inside","BUT","MEL",1,"2019","inside","ECO"
"61","GI","Gaadhoo inside","BUT","MEY",3,"2019","inside","ECO"
"62","GI","Gaadhoo inside","BUT","PHA",4,"2019","inside","ECO"
"63","GI","Gaadhoo inside","BUT","PYR",3,"2019","inside","ECO"
"64","GI","Gaadhoo inside","BUT","TFT",18,"2019","inside","ECO"
"65","GI","Gaadhoo inside","BUT","TRI",8,"2019","inside","ECO"
"66","GI","Gaadhoo inside","BUT","XAN",4,"2019","inside","ECO"
"67","GI","Gaadhoo inside","PAR","BIC",3,"2019","inside","ECO"
"68","GI","Gaadhoo inside","PAR","DUSKY",7,"2019","inside","ECO"
"69","GI","Gaadhoo inside","PAR","FRENATUS",1,"2019","inside","ECO"
"70","GI","Gaadhoo inside","PAR","LN",3,"2019","inside","ECO"
"71","GI","Gaadhoo inside","PAR","ROSY",1,"2019","inside","ECO"
"72","GI","Gaadhoo inside","PAR","SCABER",4,"2019","inside","ECO"
"73","GI","Gaadhoo inside","PAR","SHEEPHEAD",17,"2019","inside","ECO"
"74","GI","Gaadhoo inside","PAR","SORDID",8,"2019","inside","ECO"
"75","GI","Gaadhoo inside","TRIG","IND",15,"2019","inside","ECO"
"76","GI","Gaadhoo inside","TRIG","STR",13,"2019","inside","ECO"
"77","GI","Gaadhoo inside","TRIG","SUFB",1,"2019","inside","ECO"
"78","GO","Gaadhoo outside","BUT","AUR",4,"2019","outside","ECO"
"79","GO","Gaadhoo outside","BUT","CHEV",1,"2019","outside","ECO"
"80","GO","Gaadhoo outside","BUT","CIT",6,"2019","outside","ECO"
"81","GO","Gaadhoo outside","BUT","COL",4,"2019","outside","ECO"
"82","GO","Gaadhoo outside","BUT","FAL",1,"2019","outside","ECO"
"83","GO","Gaadhoo outside","BUT","GUT",7,"2019","outside","ECO"
"84","GO","Gaadhoo outside","BUT","KLE",21,"2019","outside","ECO"
"85","GO","Gaadhoo outside","BUT","LN",1,"2019","outside","ECO"
"86","GO","Gaadhoo outside","BUT","MEL",1,"2019","outside","ECO"
"87","GO","Gaadhoo outside","BUT","MEY",3,"2019","outside","ECO"
"88","GO","Gaadhoo outside","BUT","TRI",1,"2019","outside","ECO"
"89","GO","Gaadhoo outside","PAR","3COLOR",5,"2019","outside","ECO"
"90","GO","Gaadhoo outside","PAR","BARTAIL",2,"2019","outside","ECO"
"91","GO","Gaadhoo outside","PAR","EMBER",3,"2019","outside","ECO"
"92","GO","Gaadhoo outside","PAR","FRENATUS",6,"2019","outside","ECO"
"93","GO","Gaadhoo outside","PAR","LNOSE",6,"2019","outside","ECO"
"94","GO","Gaadhoo outside","TRIG","CLN",2,"2019","outside","ECO"
"95","GO","Gaadhoo outside","TRIG","IND",22,"2019","outside","ECO"
"96","GO","Gaadhoo outside","TRIG","NIG",1,"2019","outside","ECO"
"97","GO","Gaadhoo outside","TRIG","STR",9,"2019","outside","ECO"
"98","GO","Gaadhoo outside","TRIG","SUFB",8,"2019","outside","ECO"
"99","GO","Gaadhoo outside","TRIG","SUFF",2,"2019","outside","ECO"
"100","HC","Hithadhoo corner","BUT","CIT",8,"2019","channel","ECO"
"101","HC","Hithadhoo corner","BUT","DECU",2,"2019","channel","ECO"
"102","HC","Hithadhoo corner","BUT","KLE",8,"2019","channel","ECO"
"103","HC","Hithadhoo corner","BUT","TFT",8,"2019","channel","ECO"
"104","HC","Hithadhoo corner","BUT","XAN",1,"2019","channel","ECO"
"105","HC","Hithadhoo corner","PAR","BARTAIL",1,"2019","channel","ECO"
"106","HC","Hithadhoo corner","PAR","BIC",1,"2019","channel","ECO"
"107","HC","Hithadhoo corner","PAR","BLUEBAR",1,"2019","channel","ECO"
"108","HC","Hithadhoo corner","PAR","DUSKY",1,"2019","channel","ECO"
"109","HC","Hithadhoo corner","PAR","ECLIPSE",5,"2019","channel","ECO"
"110","HC","Hithadhoo corner","PAR","EMBER",5,"2019","channel","ECO"
"111","HC","Hithadhoo corner","PAR","GFACE",4,"2019","channel","ECO"
"112","HC","Hithadhoo corner","PAR","SCABER",5,"2019","channel","ECO"
"113","HC","Hithadhoo corner","PAR","SHEEPHEAD",1,"2019","channel","ECO"
"114","HC","Hithadhoo corner","PAR","SORDID",17,"2019","channel","ECO"
"115","HC","Hithadhoo corner","TRIG","CLN",1,"2019","channel","ECO"
"116","HC","Hithadhoo corner","TRIG","FLAV",17,"2019","channel","ECO"
"117","HC","Hithadhoo corner","TRIG","IND",7,"2019","channel","ECO"
"118","HC","Hithadhoo corner","TRIG","RECT",2,"2019","channel","ECO"
"119","HC","Hithadhoo corner","TRIG","STR",2,"2019","channel","ECO"
"120","HC","Hithadhoo corner","TRIG","SUFC",2,"2019","channel","ECO"
"121","HI","Hithadhoo inside","BUT","AUR",3,"2019","inside","ECO"
"122","HI","Hithadhoo inside","BUT","BEN",1,"2019","inside","ECO"
"123","HI","Hithadhoo inside","BUT","CIT",17,"2019","inside","ECO"
"124","HI","Hithadhoo inside","BUT","COL",71,"2019","inside","ECO"
"125","HI","Hithadhoo inside","BUT","GUT",42,"2019","inside","ECO"
"126","HI","Hithadhoo inside","BUT","KLE",4,"2019","inside","ECO"
"127","HI","Hithadhoo inside","BUT","LN",3,"2019","inside","ECO"
"128","HI","Hithadhoo inside","BUT","LUN",7,"2019","inside","ECO"
"129","HI","Hithadhoo inside","BUT","MASK",2,"2019","inside","ECO"
"130","HI","Hithadhoo inside","BUT","MEY",8,"2019","inside","ECO"
"131","HI","Hithadhoo inside","BUT","PHA",5,"2019","inside","ECO"
"132","HI","Hithadhoo inside","BUT","TFT",5,"2019","inside","ECO"
"133","HI","Hithadhoo inside","BUT","TRI",4,"2019","inside","ECO"
"134","HI","Hithadhoo inside","BUT","VLN",1,"2019","inside","ECO"
"135","HI","Hithadhoo inside","BUT","XAN",6,"2019","inside","ECO"
"136","HI","Hithadhoo inside","PAR","BARTAIL",2,"2019","inside","ECO"
"137","HI","Hithadhoo inside","PAR","BIC",4,"2019","inside","ECO"
"138","HI","Hithadhoo inside","PAR","DUSKY",4,"2019","inside","ECO"
"139","HI","Hithadhoo inside","PAR","ECLIPSE",1,"2019","inside","ECO"
"140","HI","Hithadhoo inside","PAR","FESTIVE",1,"2019","inside","ECO"
"141","HI","Hithadhoo inside","PAR","LNOSE",1,"2019","inside","ECO"
"142","HI","Hithadhoo inside","PAR","SHEEPHEAD",4,"2019","inside","ECO"
"143","HI","Hithadhoo inside","TRIG","CLN",5,"2019","inside","ECO"
"144","HI","Hithadhoo inside","TRIG","FLAV",18,"2019","inside","ECO"
"145","HI","Hithadhoo inside","TRIG","IND",31,"2019","inside","ECO"
"146","HI","Hithadhoo inside","TRIG","NIG",5,"2019","inside","ECO"
"147","HI","Hithadhoo inside","TRIG","RECT",1,"2019","inside","ECO"
"148","HI","Hithadhoo inside","TRIG","STR",16,"2019","inside","ECO"
"149","HI","Hithadhoo inside","TRIG","SUFB",3,"2019","inside","ECO"
"150","HI","Hithadhoo inside","TRIG","SUFC",1,"2019","inside","ECO"
"151","HI","Hithadhoo inside","TRIG","TIT",4,"2019","inside","ECO"
"152","HW","Hithadhoo west","BUT","AUR",1,"2019","channel","ECO"
"153","HW","Hithadhoo west","BUT","CIT",11,"2019","channel","ECO"
"154","HW","Hithadhoo west","BUT","COL",9,"2019","channel","ECO"
"155","HW","Hithadhoo west","BUT","FAL",4,"2019","channel","ECO"
"156","HW","Hithadhoo west","BUT","GUT",18,"2019","channel","ECO"
"157","HW","Hithadhoo west","BUT","KLE",3,"2019","channel","ECO"
"158","HW","Hithadhoo west","BUT","LUN",18,"2019","channel","ECO"
"159","HW","Hithadhoo west","BUT","MEL",2,"2019","channel","ECO"
"160","HW","Hithadhoo west","BUT","MEY",10,"2019","channel","ECO"
"161","HW","Hithadhoo west","BUT","OXY",2,"2019","channel","ECO"
"162","HW","Hithadhoo west","BUT","PYR",1,"2019","channel","ECO"
"163","HW","Hithadhoo west","BUT","TFT",4,"2019","channel","ECO"
"164","HW","Hithadhoo west","BUT","TRI",2,"2019","channel","ECO"
"165","HW","Hithadhoo west","PAR","BARTAIL",1,"2019","channel","ECO"
"166","HW","Hithadhoo west","PAR","BIC",5,"2019","channel","ECO"
"167","HW","Hithadhoo west","PAR","DUSKY",6,"2019","channel","ECO"
"168","HW","Hithadhoo west","PAR","FRENATUS",7,"2019","channel","ECO"
"169","HW","Hithadhoo west","PAR","GFACE",1,"2019","channel","ECO"
"170","HW","Hithadhoo west","PAR","ROSY",1,"2019","channel","ECO"
"171","HW","Hithadhoo west","PAR","SCABER",1,"2019","channel","ECO"
"172","HW","Hithadhoo west","PAR","SHEEPHEAD",7,"2019","channel","ECO"
"173","HW","Hithadhoo west","PAR","SORDID",17,"2019","channel","ECO"
"174","HW","Hithadhoo west","TRIG","CLN",2,"2019","channel","ECO"
"175","HW","Hithadhoo west","TRIG","STR",5,"2019","channel","ECO"
"176","HW","Hithadhoo west","TRIG","SUFB",7,"2019","channel","ECO"
"177","HW","Hithadhoo west","TRIG","TIT",2,"2019","channel","ECO"
"178","HW","Hithadhoo west","TRIG","WHITE",4,"2019","channel","ECO"
"179","OI","Olhutholhu inside","BUT","AUR",3,"2019","inside","ECO"
"180","OI","Olhutholhu inside","BUT","FAL",7,"2019","inside","ECO"
"181","OI","Olhutholhu inside","BUT","LN",1,"2019","inside","ECO"
"182","OI","Olhutholhu inside","BUT","LUN",5,"2019","inside","ECO"
"183","OI","Olhutholhu inside","BUT","TFT",29,"2019","inside","ECO"
"184","OI","Olhutholhu inside","BUT","TRI",11,"2019","inside","ECO"
"185","OI","Olhutholhu inside","BUT","XAN",5,"2019","inside","ECO"
"186","OI","Olhutholhu inside","PAR","EMBER",3,"2019","inside","ECO"
"187","OI","Olhutholhu inside","PAR","SHEEPHEAD",2,"2019","inside","ECO"
"188","OI","Olhutholhu inside","TRIG","STR",26,"2019","inside","ECO"
"189","KO","Kurethi outside","BUT","AUR",5,"2019","outside","ECO"
"190","KO","Kurethi outside","BUT","CHEV",1,"2019","outside","ECO"
"191","KO","Kurethi outside","BUT","CIT",2,"2019","outside","ECO"
"192","KO","Kurethi outside","BUT","COL",2,"2019","outside","ECO"
"193","KO","Kurethi outside","BUT","GUT",13,"2019","outside","ECO"
"194","KO","Kurethi outside","BUT","KLE",5,"2019","outside","ECO"
"195","KO","Kurethi outside","BUT","MEY",5,"2019","outside","ECO"
"196","KO","Kurethi outside","BUT","TFT",15,"2019","outside","ECO"
"197","KO","Kurethi outside","BUT","XAN",1,"2019","outside","ECO"
"198","KO","Kurethi outside","PAR","BIC",2,"2019","outside","ECO"
"199","KO","Kurethi outside","PAR","BLUEBAR",8,"2019","outside","ECO"
"200","KO","Kurethi outside","PAR","DUSKY",3,"2019","outside","ECO"
"201","KO","Kurethi outside","PAR","FRENATUS",1,"2019","outside","ECO"
"202","KO","Kurethi outside","PAR","GSNOUT",2,"2019","outside","ECO"
"203","KO","Kurethi outside","PAR","LNOSE",5,"2019","outside","ECO"
"204","KO","Kurethi outside","PAR","SCABER",2,"2019","outside","ECO"
"205","KO","Kurethi outside","PAR","SHEEPHEAD",7,"2019","outside","ECO"
"206","KO","Kurethi outside","PAR","SORDID",22,"2019","outside","ECO"
"207","KO","Kurethi outside","TRIG","CLN",3,"2019","outside","ECO"
"208","KO","Kurethi outside","TRIG","IND",24,"2019","outside","ECO"
"209","KO","Kurethi outside","TRIG","STR",25,"2019","outside","ECO"
"210","KO","Kurethi outside","TRIG","SUFB",21,"2019","outside","ECO"
"211","KO","Kurethi outside","TRIG","TIT",2,"2019","outside","ECO"
"212","LF","Laamafaruhaa","BUT","AUR",1,"2019","thila","ECO"
"213","LF","Laamafaruhaa","BUT","COL",2,"2019","thila","ECO"
"214","LF","Laamafaruhaa","BUT","LN",26,"2019","thila","ECO"
"215","LF","Laamafaruhaa","BUT","LUN",5,"2019","thila","ECO"
"216","LF","Laamafaruhaa","BUT","MEY",1,"2019","thila","ECO"
"217","LF","Laamafaruhaa","BUT","OXY",2,"2019","thila","ECO"
"218","LF","Laamafaruhaa","BUT","PHA",3,"2019","thila","ECO"
"219","LF","Laamafaruhaa","BUT","PYR",5,"2019","thila","ECO"
"220","LF","Laamafaruhaa","BUT","TFT",3,"2019","thila","ECO"
"221","LF","Laamafaruhaa","BUT","TRI",7,"2019","thila","ECO"
"222","LF","Laamafaruhaa","BUT","VLN",3,"2019","thila","ECO"
"223","LF","Laamafaruhaa","PAR","BIC",3,"2019","thila","ECO"
"224","LF","Laamafaruhaa","PAR","BLUEBAR",2,"2019","thila","ECO"
"225","LF","Laamafaruhaa","PAR","DUSKY",1,"2019","thila","ECO"
"226","LF","Laamafaruhaa","PAR","EMBER",1,"2019","thila","ECO"
"227","LF","Laamafaruhaa","PAR","SORDID",1,"2019","thila","ECO"
"228","LF","Laamafaruhaa","TRIG","STR",36,"2019","thila","ECO"
"229","LF","Laamafaruhaa","TRIG","SUFB",3,"2019","thila","ECO"
"230","MBI","Maabaidhoo inside","BUT","AUR",5,"2019","inside","ECO"
"231","MBI","Maabaidhoo inside","BUT","BEN",1,"2019","inside","ECO"
"232","MBI","Maabaidhoo inside","BUT","COL",2,"2019","inside","ECO"
"233","MBI","Maabaidhoo inside","BUT","FAL",2,"2019","inside","ECO"
"234","MBI","Maabaidhoo inside","BUT","GUT",1,"2019","inside","ECO"
"235","MBI","Maabaidhoo inside","BUT","LN",3,"2019","inside","ECO"
"236","MBI","Maabaidhoo inside","BUT","LUN",18,"2019","inside","ECO"
"237","MBI","Maabaidhoo inside","BUT","MEY",1,"2019","inside","ECO"
"238","MBI","Maabaidhoo inside","BUT","PHA",2,"2019","inside","ECO"
"239","MBI","Maabaidhoo inside","BUT","PYR",2,"2019","inside","ECO"
"240","MBI","Maabaidhoo inside","BUT","TFT",13,"2019","inside","ECO"
"241","MBI","Maabaidhoo inside","BUT","TRI",9,"2019","inside","ECO"
"242","MBI","Maabaidhoo inside","BUT","XAN",6,"2019","inside","ECO"
"243","MBI","Maabaidhoo inside","PAR","BIC",2,"2019","inside","ECO"
"244","MBI","Maabaidhoo inside","PAR","DUSKY",10,"2019","inside","ECO"
"245","MBI","Maabaidhoo inside","PAR","GFACE",1,"2019","inside","ECO"
"246","MBI","Maabaidhoo inside","PAR","SHEEPHEAD",1,"2019","inside","ECO"
"247","MBI","Maabaidhoo inside","PAR","SORDID",10,"2019","inside","ECO"
"248","MBI","Maabaidhoo inside","TRIG","FLAV",5,"2019","inside","ECO"
"249","MBI","Maabaidhoo inside","TRIG","IND",34,"2019","inside","ECO"
"250","MBI","Maabaidhoo inside","TRIG","STR",14,"2019","inside","ECO"
"251","MBI","Maabaidhoo inside","TRIG","SUFB",5,"2019","inside","ECO"
"252","MBI","Maabaidhoo inside","TRIG","TIT",2,"2019","inside","ECO"
"253","MBO","Maabaidhoo outside","BUT","AUR",2,"2019","outside","ECO"
"254","MBO","Maabaidhoo outside","BUT","COL",2,"2019","outside","ECO"
"255","MBO","Maabaidhoo outside","BUT","GUT",8,"2019","outside","ECO"
"256","MBO","Maabaidhoo outside","BUT","KLE",2,"2019","outside","ECO"
"257","MBO","Maabaidhoo outside","BUT","MEY",4,"2019","outside","ECO"
"258","MBO","Maabaidhoo outside","BUT","PHA",1,"2019","outside","ECO"
"259","MBO","Maabaidhoo outside","BUT","TFT",5,"2019","outside","ECO"
"260","MBO","Maabaidhoo outside","BUT","XAN",2,"2019","outside","ECO"
"261","MBO","Maabaidhoo outside","PAR","3COLOR",7,"2019","outside","ECO"
"262","MBO","Maabaidhoo outside","PAR","BARTAIL",4,"2019","outside","ECO"
"263","MBO","Maabaidhoo outside","PAR","BIC",1,"2019","outside","ECO"
"264","MBO","Maabaidhoo outside","PAR","DUSKY",3,"2019","outside","ECO"
"265","MBO","Maabaidhoo outside","PAR","GFACE",2,"2019","outside","ECO"
"266","MBO","Maabaidhoo outside","PAR","GSNOUT",5,"2019","outside","ECO"
"267","MBO","Maabaidhoo outside","PAR","ROSY",1,"2019","outside","ECO"
"268","MBO","Maabaidhoo outside","PAR","SHEEPHEAD",1,"2019","outside","ECO"
"269","MBO","Maabaidhoo outside","PAR","SORDID",78,"2019","outside","ECO"
"270","MBO","Maabaidhoo outside","TRIG","CLN",1,"2019","outside","ECO"
"271","MBO","Maabaidhoo outside","TRIG","IND",29,"2019","outside","ECO"
"272","MBO","Maabaidhoo outside","TRIG","STR",30,"2019","outside","ECO"
"273","MBO","Maabaidhoo outside","TRIG","WHITE",4,"2019","outside","ECO"
"274","MC","Maavah corner","BUT","AUR",4,"2019","channel","ECO"
"275","MC","Maavah corner","BUT","CHEV",2,"2019","channel","ECO"
"276","MC","Maavah corner","BUT","COL",2,"2019","channel","ECO"
"277","MC","Maavah corner","BUT","FAL",2,"2019","channel","ECO"
"278","MC","Maavah corner","BUT","GUT",30,"2019","channel","ECO"
"279","MC","Maavah corner","BUT","KLE",20,"2019","channel","ECO"
"280","MC","Maavah corner","BUT","LN",5,"2019","channel","ECO"
"281","MC","Maavah corner","BUT","LUN",8,"2019","channel","ECO"
"282","MC","Maavah corner","BUT","MEY",7,"2019","channel","ECO"
"283","MC","Maavah corner","BUT","PYR",28,"2019","channel","ECO"
"284","MC","Maavah corner","BUT","TRI",5,"2019","channel","ECO"
"285","MC","Maavah corner","PAR","BARTAIL",4,"2019","channel","ECO"
"286","MC","Maavah corner","PAR","BIC",11,"2019","channel","ECO"
"287","MC","Maavah corner","PAR","BLUEBAR",5,"2019","channel","ECO"
"288","MC","Maavah corner","PAR","DUSKY",2,"2019","channel","ECO"
"289","MC","Maavah corner","PAR","FRENATUS",1,"2019","channel","ECO"
"290","MC","Maavah corner","PAR","LNOSE",6,"2019","channel","ECO"
"291","MC","Maavah corner","PAR","ROSY",2,"2019","channel","ECO"
"292","MC","Maavah corner","PAR","SHEEPHEAD",8,"2019","channel","ECO"
"293","MC","Maavah corner","PAR","SORDID",10,"2019","channel","ECO"
"294","MC","Maavah corner","TRIG","CLN",2,"2019","channel","ECO"
"295","MC","Maavah corner","TRIG","IND",40,"2019","channel","ECO"
"296","MC","Maavah corner","TRIG","STR",13,"2019","channel","ECO"
"297","MC","Maavah corner","TRIG","SUFB",23,"2019","channel","ECO"
"298","MC","Maavah corner","TRIG","SUFC",1,"2019","channel","ECO"
"299","MC","Maavah corner","TRIG","TIT",1,"2019","channel","ECO"
"300","MI","Maavah inside","BUT","AUR",1,"2019","inside","ECO"
"301","MI","Maavah inside","BUT","LN",1,"2019","inside","ECO"
"302","MI","Maavah inside","BUT","TFT",5,"2019","inside","ECO"
"303","MI","Maavah inside","BUT","TRI",4,"2019","inside","ECO"
"304","MI","Maavah inside","PAR","3COLOR",1,"2019","inside","ECO"
"305","MI","Maavah inside","PAR","BIC",1,"2019","inside","ECO"
"306","MI","Maavah inside","PAR","DUSKY",33,"2019","inside","ECO"
"307","MI","Maavah inside","PAR","ECLIPSE",1,"2019","inside","ECO"
"308","MI","Maavah inside","PAR","LNOSE",5,"2019","inside","ECO"
"309","MI","Maavah inside","PAR","SCABER",14,"2019","inside","ECO"
"310","MI","Maavah inside","PAR","SORDID",40,"2019","inside","ECO"
"311","MI","Maavah inside","TRIG","STR",8,"2019","inside","ECO"
"312","MO","Maavah outside","BUT","AUR",3,"2019","outside","ECO"
"313","MO","Maavah outside","BUT","CIT",16,"2019","outside","ECO"
"314","MO","Maavah outside","BUT","COL",6,"2019","outside","ECO"
"315","MO","Maavah outside","BUT","FAL",1,"2019","outside","ECO"
"316","MO","Maavah outside","BUT","GUT",19,"2019","outside","ECO"
"317","MO","Maavah outside","BUT","KLE",19,"2019","outside","ECO"
"318","MO","Maavah outside","BUT","LUN",1,"2019","outside","ECO"
"319","MO","Maavah outside","BUT","MEY",10,"2019","outside","ECO"
"320","MO","Maavah outside","BUT","PHA",2,"2019","outside","ECO"
"321","MO","Maavah outside","BUT","TFT",3,"2019","outside","ECO"
"322","MO","Maavah outside","BUT","TRI",1,"2019","outside","ECO"
"323","MO","Maavah outside","PAR","3COLOR",4,"2019","outside","ECO"
"324","MO","Maavah outside","PAR","DUSKY",1,"2019","outside","ECO"
"325","MO","Maavah outside","PAR","EMBER",3,"2019","outside","ECO"
"326","MO","Maavah outside","PAR","GFACE",5,"2019","outside","ECO"
"327","MO","Maavah outside","PAR","SCABER",10,"2019","outside","ECO"
"328","MO","Maavah outside","PAR","SHEEPHEAD",10,"2019","outside","ECO"
"329","MO","Maavah outside","PAR","SORDID",26,"2019","outside","ECO"
"330","MO","Maavah outside","TRIG","IND",25,"2019","outside","ECO"
"331","MO","Maavah outside","TRIG","STR",21,"2019","outside","ECO"
"332","MO","Maavah outside","TRIG","SUFC",1,"2019","outside","ECO"
"333","MO","Maavah outside","TRIG","WHITE",17,"2019","outside","ECO"
"334","OC","Olhuveli corner","BUT","CIT",19,"2019","channel","ECO"
"335","OC","Olhuveli corner","BUT","DECU",2,"2019","channel","ECO"
"336","OC","Olhuveli corner","BUT","FAL",2,"2019","channel","ECO"
"337","OC","Olhuveli corner","BUT","KLE",21,"2019","channel","ECO"
